   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.1301360000  0.0413528000 -0.1800000000  6.8848057000  0.0601922000  0.1127649000  0.7597431000  0.1630917000 -0.1403839000
-0.1275938000  0.0413528000 -0.1800000000  6.8847089000  0.0642330000  0.1115677000  0.7649686000  0.1628612000 -0.1401845000
-0.1250517000  0.0413528000 -0.1800000000  6.8846021000  0.0675939000  0.1128534000  0.7704495000  0.1627356000 -0.1408521000
-0.1225096000  0.0413528000 -0.1800000000  6.8818626000  0.0674389000  0.1183350000  0.7713182000  0.1613716000 -0.1406047000
-0.1199675000  0.0413528000 -0.1800000000  6.8787994000  0.0672294000  0.1189451000  0.7686493000  0.1592785000 -0.1389131000
-0.1174253000  0.0413528000 -0.1800000000  6.8751454000  0.0669693000  0.1153150000  0.7628703000  0.1565443000 -0.1359597000
-0.1148832000  0.0413528000 -0.1800000000  6.8722458000  0.0672055000  0.1123233000  0.7595662000  0.1571626000 -0.1364765000
-0.1123411000  0.0413528000 -0.1800000000  6.8722124000  0.0652876000  0.1112998000  0.7566164000  0.1589288000 -0.1367051000
-0.1097989000  0.0413528000 -0.1800000000  6.8764501000  0.0599022000  0.1133662000  0.7540407000  0.1622972000 -0.1362409000
-0.1072568000  0.0413528000 -0.1800000000  6.8789396000  0.0564585000  0.1090473000  0.7517197000  0.1650511000 -0.1372245000
-0.1047147000  0.0413528000 -0.1800000000  6.8801937000  0.0551821000  0.1047275000  0.7507337000  0.1674787000 -0.1385030000
-0.1021726000  0.0413528000 -0.1800000000  6.8801808000  0.0594613000  0.1052411000  0.7540264000  0.1693487000 -0.1396723000
-0.0996304000  0.0413528000 -0.1800000000  6.8805141000  0.0603895000  0.1062481000  0.7550434000  0.1692509000 -0.1387816000
-0.0970883000  0.0413528000 -0.1800000000  6.8809848000  0.0593792000  0.1084604000  0.7550477000  0.1682388000 -0.1367834000
-0.0945462000  0.0413528000 -0.1800000000  6.8807120000  0.0560092000  0.1206803000  0.7566085000  0.1681881000 -0.1342150000
-0.0920040000  0.0413528000 -0.1800000000  6.8806067000  0.0553465000  0.1265112000  0.7589372000  0.1686505000 -0.1326888000
-0.0894619000  0.0413528000 -0.1800000000  6.8803377000  0.0572592000  0.1262523000  0.7619614000  0.1695934000 -0.1321485000
-0.0869198000  0.0413528000 -0.1800000000  6.8810587000  0.0590001000  0.1239232000  0.7658743000  0.1690372000 -0.1357493000
-0.0843777000  0.0413528000 -0.1800000000  6.8830676000  0.0580957000  0.1203408000  0.7700965000  0.1690874000 -0.1388325000
-0.0818355000  0.0413528000 -0.1800000000  6.8868484000  0.0525636000  0.1147933000  0.7747164000  0.1703689000 -0.1405152000
-0.0792934000  0.0413528000 -0.1800000000  6.8925352000  0.0479050000  0.1130302000  0.7778763000  0.1710250000 -0.1420347000
-0.0767513000  0.0413528000 -0.1800000000  6.8977337000  0.0439763000  0.1137605000  0.7804273000  0.1715501000 -0.1435864000
-0.0742091000  0.0413528000 -0.1800000000  6.9008665000  0.0418829000  0.1199560000  0.7823629000  0.1722512000 -0.1454515000
-0.0716670000  0.0413528000 -0.1800000000  6.8994131000  0.0461835000  0.1241096000  0.7841522000  0.1731698000 -0.1463013000
-0.0691249000  0.0413528000 -0.1800000000  6.8954339000  0.0538779000  0.1265230000  0.7857628000  0.1740506000 -0.1464031000
-0.0665828000  0.0413528000 -0.1800000000  6.8927312000  0.0583479000  0.1203985000  0.7860083000  0.1725962000 -0.1439733000
-0.0640406000  0.0413528000 -0.1800000000  6.8923984000  0.0584160000  0.1153340000  0.7837560000  0.1716160000 -0.1418267000
-0.0614985000  0.0413528000 -0.1800000000  6.8942113000  0.0538903000  0.1113693000  0.7788615000  0.1711223000 -0.1399685000
-0.0589564000  0.0413528000 -0.1800000000  6.8987803000  0.0538256000  0.1188811000  0.7741590000  0.1709212000 -0.1404502000
-0.0564142000  0.0413528000 -0.1800000000  6.9024763000  0.0545227000  0.1245719000  0.7702912000  0.1700255000 -0.1408769000
-0.0538721000  0.0413528000 -0.1800000000  6.9036245000  0.0558889000  0.1246504000  0.7679684000  0.1677206000 -0.1407671000
-0.0513300000  0.0413528000 -0.1800000000  6.9050794000  0.0568168000  0.1273690000  0.7702786000  0.1660540000 -0.1403847000
-0.0487879000  0.0413528000 -0.1800000000  6.9066253000  0.0579884000  0.1295791000  0.7742333000  0.1648234000 -0.1403177000
-0.0462457000  0.0413528000 -0.1800000000  6.9100022000  0.0607785000  0.1262348000  0.7793484000  0.1646572000 -0.1419807000
-0.0437036000  0.0413528000 -0.1800000000  6.9132357000  0.0603472000  0.1185835000  0.7817730000  0.1644751000 -0.1439915000
-0.0411615000  0.0413528000 -0.1800000000  6.9162922000  0.0580477000  0.1089463000  0.7824036000  0.1641825000 -0.1459889000
-0.0386193000  0.0413528000 -0.1800000000  6.9170485000  0.0589610000  0.1154517000  0.7802883000  0.1615585000 -0.1426578000
-0.0360772000  0.0413528000 -0.1800000000  6.9174752000  0.0599370000  0.1214285000  0.7778571000  0.1596700000 -0.1403371000
-0.0335351000  0.0413528000 -0.1800000000  6.9171543000  0.0609812000  0.1267949000  0.7750229000  0.1586129000 -0.1391631000
-0.0309930000  0.0413528000 -0.1800000000  6.9157825000  0.0618283000  0.1260590000  0.7706980000  0.1581418000 -0.1393941000
-0.0284508000  0.0413528000 -0.1800000000  6.9151726000  0.0618785000  0.1268302000  0.7666165000  0.1586807000 -0.1393292000
-0.0259087000  0.0413528000 -0.1800000000  6.9160538000  0.0602626000  0.1324229000  0.7633997000  0.1612296000 -0.1382537000
-0.1860628000  0.0439249000 -0.1800000000  6.9831343000  0.0561067000  0.0896559000  0.7330081000  0.1641086000 -0.1260256000
-0.1835207000  0.0439249000 -0.1800000000  6.9842482000  0.0553202000  0.0908603000  0.7260877000  0.1612778000 -0.1218697000
-0.1809785000  0.0439249000 -0.1800000000  6.9849868000  0.0540774000  0.0912725000  0.7195020000  0.1582671000 -0.1182009000
-0.1784364000  0.0439249000 -0.1800000000  6.9851747000  0.0550317000  0.1017923000  0.7191473000  0.1590820000 -0.1193239000
-0.1758943000  0.0439249000 -0.1800000000  6.9846172000  0.0554865000  0.1101577000  0.7169178000  0.1616681000 -0.1208383000
-0.1733522000  0.0439249000 -0.1800000000  6.9829793000  0.0555875000  0.1169109000  0.7132924000  0.1655105000 -0.1226245000
-0.1708100000  0.0439249000 -0.1800000000  6.9776306000  0.0576884000  0.1155846000  0.7119249000  0.1672486000 -0.1240600000
-0.1682679000  0.0439249000 -0.1800000000  6.9713464000  0.0608763000  0.1094042000  0.7118747000  0.1677849000 -0.1246345000
-0.1657258000  0.0439249000 -0.1800000000  6.9637651000  0.0654984000  0.0968161000  0.7135569000  0.1667333000 -0.1240715000
-0.1631836000  0.0439249000 -0.1800000000  6.9606729000  0.0650203000  0.0926822000  0.7114106000  0.1648627000 -0.1225124000
-0.1606415000  0.0439249000 -0.1800000000  6.9597516000  0.0625532000  0.0936552000  0.7084615000  0.1631790000 -0.1207419000
-0.1580994000  0.0439249000 -0.1800000000  6.9618058000  0.0571897000  0.1040259000  0.7050369000  0.1623068000 -0.1188470000
-0.1555573000  0.0439249000 -0.1800000000  6.9640975000  0.0535154000  0.1075692000  0.7030577000  0.1608342000 -0.1172353000
-0.1530151000  0.0439249000 -0.1800000000  6.9660916000  0.0510721000  0.1078989000  0.7020550000  0.1596383000 -0.1164355000
-0.1504730000  0.0439249000 -0.1800000000  6.9633713000  0.0520927000  0.1056760000  0.7033123000  0.1618384000 -0.1201518000
-0.1479309000  0.0439249000 -0.1800000000  6.9615326000  0.0523469000  0.1036703000  0.7069155000  0.1660625000 -0.1252910000
-0.1453887000  0.0439249000 -0.1800000000  6.9600697000  0.0519908000  0.1018320000  0.7123463000  0.1718843000 -0.1315527000
-0.1428466000  0.0439249000 -0.1800000000  6.9579411000  0.0503489000  0.1066031000  0.7161235000  0.1755911000 -0.1375173000
-0.1403045000  0.0439249000 -0.1800000000  6.9556441000  0.0493475000  0.1098630000  0.7206496000  0.1771980000 -0.1409498000
-0.1377624000  0.0439249000 -0.1800000000  6.9527493000  0.0493035000  0.1107619000  0.7262646000  0.1758061000 -0.1407136000
-0.1352202000  0.0439249000 -0.1800000000  6.9495187000  0.0505916000  0.1166082000  0.7327521000  0.1722185000 -0.1399963000
-0.1326781000  0.0439249000 -0.1800000000  6.9469733000  0.0524534000  0.1204892000  0.7388275000  0.1684130000 -0.1389088000
-0.1301360000  0.0439249000 -0.1800000000  6.9459858000  0.0551921000  0.1159130000  0.7431626000  0.1652231000 -0.1370244000
-0.1275938000  0.0439249000 -0.1800000000  6.9440260000  0.0591679000  0.1130777000  0.7479987000  0.1640449000 -0.1374224000
-0.1250517000  0.0439249000 -0.1800000000  6.9418969000  0.0633974000  0.1109643000  0.7525473000  0.1637913000 -0.1386179000
-0.1225096000  0.0439249000 -0.1800000000  6.9401836000  0.0650380000  0.1081609000  0.7526858000  0.1634653000 -0.1377011000
-0.1199675000  0.0439249000 -0.1800000000  6.9383698000  0.0666410000  0.1061973000  0.7510085000  0.1623289000 -0.1353821000
-0.1174253000  0.0439249000 -0.1800000000  6.9361544000  0.0682084000  0.1049590000  0.7477185000  0.1604808000 -0.1318380000
-0.1148832000  0.0439249000 -0.1800000000  6.9336348000  0.0685996000  0.1046855000  0.7462058000  0.1598147000 -0.1312375000
-0.1123411000  0.0439249000 -0.1800000000  6.9329500000  0.0662805000  0.1048804000  0.7442912000  0.1605511000 -0.1308827000
-0.1097989000  0.0439249000 -0.1800000000  6.9349680000  0.0597180000  0.1057544000  0.7415926000  0.1634385000 -0.1307205000
-0.1072568000  0.0439249000 -0.1800000000  6.9364977000  0.0557599000  0.1031513000  0.7395018000  0.1666728000 -0.1321102000
-0.1047147000  0.0439249000 -0.1800000000  6.9374561000  0.0540332000  0.1010235000  0.7383065000  0.1696737000 -0.1336595000
-0.1021726000  0.0439249000 -0.1800000000  6.9383626000  0.0575690000  0.1030748000  0.7397001000  0.1716934000 -0.1345817000
-0.0996304000  0.0439249000 -0.1800000000  6.9396620000  0.0572484000  0.1086319000  0.7381991000  0.1722697000 -0.1337058000
-0.0970883000  0.0439249000 -0.1800000000  6.9412270000  0.0547937000  0.1158093000  0.7355571000  0.1722030000 -0.1320426000
-0.0945462000  0.0439249000 -0.1800000000  6.9431324000  0.0506407000  0.1211599000  0.7364501000  0.1731298000 -0.1317657000
-0.0920040000  0.0439249000 -0.1800000000  6.9437947000  0.0496234000  0.1248221000  0.7401716000  0.1736146000 -0.1321020000
-0.0894619000  0.0439249000 -0.1800000000  6.9429460000  0.0515895000  0.1268708000  0.7465519000  0.1736703000 -0.1330162000
-0.0869198000  0.0439249000 -0.1800000000  6.9448223000  0.0539946000  0.1282142000  0.7517505000  0.1719518000 -0.1358632000
-0.0843777000  0.0439249000 -0.1800000000  6.9476538000  0.0539371000  0.1260259000  0.7566040000  0.1717639000 -0.1385670000
-0.0818355000  0.0439249000 -0.1800000000  6.9514685000  0.0495017000  0.1177121000  0.7609501000  0.1744616000 -0.1407860000
-0.0792934000  0.0439249000 -0.1800000000  6.9562821000  0.0450915000  0.1099495000  0.7624713000  0.1764471000 -0.1420815000
-0.0767513000  0.0439249000 -0.1800000000  6.9606113000  0.0411066000  0.1056772000  0.7635514000  0.1776825000 -0.1433731000
-0.0742091000  0.0439249000 -0.1800000000  6.9638052000  0.0386738000  0.1137435000  0.7659822000  0.1769012000 -0.1455978000
-0.0716670000  0.0439249000 -0.1800000000  6.9636831000  0.0431325000  0.1225307000  0.7690839000  0.1761531000 -0.1457198000
-0.0691249000  0.0439249000 -0.1800000000  6.9617596000  0.0512330000  0.1308414000  0.7722354000  0.1754924000 -0.1445264000
-0.0665828000  0.0439249000 -0.1800000000  6.9612112000  0.0556241000  0.1262614000  0.7706161000  0.1758387000 -0.1414948000
-0.0640406000  0.0439249000 -0.1800000000  6.9615188000  0.0562088000  0.1225109000  0.7685551000  0.1759193000 -0.1390684000
-0.0614985000  0.0439249000 -0.1800000000  6.9623899000  0.0528212000  0.1196197000  0.7659971000  0.1757145000 -0.1372664000
-0.0589564000  0.0439249000 -0.1800000000  6.9666538000  0.0526032000  0.1231210000  0.7625064000  0.1744899000 -0.1382559000
-0.0564142000  0.0439249000 -0.1800000000  6.9700322000  0.0528145000  0.1264013000  0.7592091000  0.1726570000 -0.1389971000
-0.0538721000  0.0439249000 -0.1800000000  6.9707193000  0.0532834000  0.1280919000  0.7564162000  0.1698193000 -0.1387451000
-0.0513300000  0.0439249000 -0.1800000000  6.9729061000  0.0547908000  0.1301010000  0.7582130000  0.1681598000 -0.1389620000
-0.0487879000  0.0439249000 -0.1800000000  6.9750485000  0.0564695000  0.1309884000  0.7616090000  0.1669986000 -0.1393528000
-0.0462457000  0.0439249000 -0.1800000000  6.9769111000  0.0575394000  0.1267385000  0.7660251000  0.1664641000 -0.1399084000
-0.0437036000  0.0439249000 -0.1800000000  6.9784393000  0.0577342000  0.1201652000  0.7700793000  0.1658311000 -0.1417446000
-0.0411615000  0.0439249000 -0.1800000000  6.9796805000  0.0574534000  0.1124410000  0.7735785000  0.1650975000 -0.1441923000
-0.0386193000  0.0439249000 -0.1800000000  6.9788542000  0.0587823000  0.1115785000  0.7694288000  0.1634537000 -0.1423223000
-0.0360772000  0.0439249000 -0.1800000000  6.9790297000  0.0593676000  0.1152869000  0.7657948000  0.1621592000 -0.1402768000
-0.0335351000  0.0439249000 -0.1800000000  6.9799738000  0.0591003000  0.1242109000  0.7627082000  0.1612552000 -0.1380232000
-0.0309930000  0.0439249000 -0.1800000000  6.9809079000  0.0601481000  0.1256451000  0.7567318000  0.1630718000 -0.1388402000
-0.0284508000  0.0439249000 -0.1800000000  6.9825225000  0.0600061000  0.1285486000  0.7515159000  0.1647270000 -0.1392771000
-0.0259087000  0.0439249000 -0.1800000000  6.9851813000  0.0569594000  0.1365533000  0.7486416000  0.1653175000 -0.1380888000
-0.1860628000  0.0464970000 -0.1800000000  7.0361729000  0.0531342000  0.0890403000  0.7181518000  0.1671639000 -0.1209117000
-0.1835207000  0.0464970000 -0.1800000000  7.0363798000  0.0531748000  0.0888308000  0.7139146000  0.1654142000 -0.1173212000
-0.1809785000  0.0464970000 -0.1800000000  7.0361185000  0.0528742000  0.0881023000  0.7097765000  0.1637803000 -0.1147413000
-0.1784364000  0.0464970000 -0.1800000000  7.0361295000  0.0547030000  0.0953844000  0.7097390000  0.1652988000 -0.1163434000
-0.1758943000  0.0464970000 -0.1800000000  7.0363970000  0.0555923000  0.1026421000  0.7087060000  0.1676405000 -0.1186379000
-0.1733522000  0.0464970000 -0.1800000000  7.0362992000  0.0558058000  0.1098241000  0.7069083000  0.1705511000 -0.1214222000
-0.1708100000  0.0464970000 -0.1800000000  7.0321388000  0.0573279000  0.1082365000  0.7064994000  0.1711175000 -0.1239187000
-0.1682679000  0.0464970000 -0.1800000000  7.0267019000  0.0597005000  0.1030211000  0.7065644000  0.1709486000 -0.1253336000
-0.1657258000  0.0464970000 -0.1800000000  7.0195203000  0.0631953000  0.0930165000  0.7072488000  0.1698077000 -0.1253200000
-0.1631836000  0.0464970000 -0.1800000000  7.0176663000  0.0616240000  0.0937925000  0.7037359000  0.1682252000 -0.1233643000
-0.1606415000  0.0464970000 -0.1800000000  7.0179434000  0.0580537000  0.0975738000  0.6988965000  0.1668636000 -0.1208755000
-0.1580994000  0.0464970000 -0.1800000000  7.0207272000  0.0515476000  0.1043993000  0.6924045000  0.1662385000 -0.1178469000
-0.1555573000  0.0464970000 -0.1800000000  7.0221767000  0.0480976000  0.1050803000  0.6890053000  0.1650183000 -0.1163444000
-0.1530151000  0.0464970000 -0.1800000000  7.0229373000  0.0465515000  0.1035350000  0.6874675000  0.1641102000 -0.1161520000
-0.1504730000  0.0464970000 -0.1800000000  7.0206566000  0.0491703000  0.1040541000  0.6895191000  0.1668137000 -0.1203660000
-0.1479309000  0.0464970000 -0.1800000000  7.0192189000  0.0506710000  0.1038495000  0.6934038000  0.1713901000 -0.1253157000
-0.1453887000  0.0464970000 -0.1800000000  7.0181198000  0.0512826000  0.1030660000  0.6987096000  0.1774437000 -0.1308433000
-0.1428466000  0.0464970000 -0.1800000000  7.0155087000  0.0499896000  0.1074583000  0.7018734000  0.1818458000 -0.1364458000
-0.1403045000  0.0464970000 -0.1800000000  7.0131445000  0.0491623000  0.1079946000  0.7058836000  0.1838342000 -0.1396403000
-0.1377624000  0.0464970000 -0.1800000000  7.0108023000  0.0490549000  0.1028081000  0.7111370000  0.1823569000 -0.1393365000
-0.1352202000  0.0464970000 -0.1800000000  7.0075111000  0.0490041000  0.1085836000  0.7171934000  0.1778979000 -0.1383955000
-0.1326781000  0.0464970000 -0.1800000000  7.0045271000  0.0495048000  0.1141382000  0.7231871000  0.1731849000 -0.1373502000
-0.1301360000  0.0464970000 -0.1800000000  7.0023594000  0.0515471000  0.1127931000  0.7284805000  0.1694326000 -0.1363585000
-0.1275938000  0.0464970000 -0.1800000000  7.0003252000  0.0548304000  0.1134296000  0.7330316000  0.1677166000 -0.1363040000
-0.1250517000  0.0464970000 -0.1800000000  6.9985490000  0.0586196000  0.1138513000  0.7366921000  0.1670467000 -0.1364163000
-0.1225096000  0.0464970000 -0.1800000000  6.9965096000  0.0618537000  0.1050753000  0.7357068000  0.1671977000 -0.1343369000
-0.1199675000  0.0464970000 -0.1800000000  6.9952660000  0.0647147000  0.1003458000  0.7346564000  0.1663170000 -0.1317312000
-0.1174253000  0.0464970000 -0.1800000000  6.9943991000  0.0672483000  0.0991294000  0.7335163000  0.1645320000 -0.1286620000
-0.1148832000  0.0464970000 -0.1800000000  6.9923587000  0.0677079000  0.0978322000  0.7350273000  0.1637507000 -0.1281218000
-0.1123411000  0.0464970000 -0.1800000000  6.9915538000  0.0656905000  0.0979235000  0.7354801000  0.1639853000 -0.1279017000
-0.1097989000  0.0464970000 -0.1800000000  6.9925489000  0.0598608000  0.1002292000  0.7340458000  0.1657664000 -0.1280201000
-0.1072568000  0.0464970000 -0.1800000000  6.9939222000  0.0551697000  0.0989460000  0.7315674000  0.1687223000 -0.1289821000
-0.1047147000  0.0464970000 -0.1800000000  6.9949665000  0.0522808000  0.0981726000  0.7291605000  0.1716363000 -0.1299939000
-0.1021726000  0.0464970000 -0.1800000000  6.9961023000  0.0543719000  0.1017736000  0.7279232000  0.1735641000 -0.1305572000
-0.0996304000  0.0464970000 -0.1800000000  6.9984236000  0.0533047000  0.1093380000  0.7250798000  0.1744788000 -0.1298695000
-0.0970883000  0.0464970000 -0.1800000000  7.0013719000  0.0504484000  0.1183511000  0.7218843000  0.1749622000 -0.1287607000
-0.0945462000  0.0464970000 -0.1800000000  7.0041752000  0.0457675000  0.1212768000  0.7235867000  0.1763499000 -0.1299451000
-0.0920040000  0.0464970000 -0.1800000000  7.0049725000  0.0443552000  0.1227681000  0.7276396000  0.1773673000 -0.1313820000
-0.0894619000  0.0464970000 -0.1800000000  7.0035305000  0.0460532000  0.1228875000  0.7338961000  0.1780237000 -0.1330533000
-0.0869198000  0.0464970000 -0.1800000000  7.0051470000  0.0480177000  0.1245696000  0.7387894000  0.1760845000 -0.1353146000
-0.0843777000  0.0464970000 -0.1800000000  7.0080214000  0.0481154000  0.1235725000  0.7433232000  0.1755510000 -0.1377339000
-0.0818355000  0.0464970000 -0.1800000000  7.0123672000  0.0449020000  0.1176816000  0.7473456000  0.1777796000 -0.1403545000
-0.0792934000  0.0464970000 -0.1800000000  7.0170460000  0.0413013000  0.1109116000  0.7482982000  0.1800421000 -0.1416359000
-0.0767513000  0.0464970000 -0.1800000000  7.0209589000  0.0378247000  0.1066842000  0.7486217000  0.1816113000 -0.1427100000
-0.0742091000  0.0464970000 -0.1800000000  7.0233717000  0.0351983000  0.1127198000  0.7498427000  0.1806354000 -0.1443787000
-0.0716670000  0.0464970000 -0.1800000000  7.0238471000  0.0394770000  0.1213378000  0.7527573000  0.1797063000 -0.1440573000
-0.0691249000  0.0464970000 -0.1800000000  7.0233064000  0.0473775000  0.1305735000  0.7563580000  0.1788915000 -0.1424692000
-0.0665828000  0.0464970000 -0.1800000000  7.0242090000  0.0511647000  0.1275274000  0.7560290000  0.1793663000 -0.1388220000
-0.0640406000  0.0464970000 -0.1800000000  7.0256338000  0.0517676000  0.1257996000  0.7564046000  0.1793114000 -0.1363194000
-0.0614985000  0.0464970000 -0.1800000000  7.0272703000  0.0490471000  0.1254407000  0.7574794000  0.1786957000 -0.1350037000
-0.0589564000  0.0464970000 -0.1800000000  7.0299377000  0.0496209000  0.1246366000  0.7556108000  0.1769720000 -0.1360245000
-0.0564142000  0.0464970000 -0.1800000000  7.0321350000  0.0503846000  0.1249357000  0.7530068000  0.1751542000 -0.1370805000
-0.0538721000  0.0464970000 -0.1800000000  7.0328770000  0.0509194000  0.1274491000  0.7494700000  0.1733448000 -0.1377757000
-0.0513300000  0.0464970000 -0.1800000000  7.0342188000  0.0526725000  0.1295943000  0.7492279000  0.1719120000 -0.1388287000
-0.0487879000  0.0464970000 -0.1800000000  7.0353918000  0.0544829000  0.1299778000  0.7505366000  0.1707243000 -0.1397563000
-0.0462457000  0.0464970000 -0.1800000000  7.0369425000  0.0549664000  0.1234016000  0.7543416000  0.1701324000 -0.1397236000
-0.0437036000  0.0464970000 -0.1800000000  7.0376167000  0.0551468000  0.1170144000  0.7586413000  0.1693625000 -0.1409502000
-0.0411615000  0.0464970000 -0.1800000000  7.0376992000  0.0551645000  0.1109348000  0.7629129000  0.1684469000 -0.1428166000
-0.0386193000  0.0464970000 -0.1800000000  7.0364990000  0.0557855000  0.1092404000  0.7593754000  0.1667215000 -0.1413219000
-0.0360772000  0.0464970000 -0.1800000000  7.0367980000  0.0559817000  0.1136094000  0.7562643000  0.1657415000 -0.1397430000
-0.0335351000  0.0464970000 -0.1800000000  7.0384316000  0.0556897000  0.1248995000  0.7535996000  0.1656040000 -0.1380601000
-0.0309930000  0.0464970000 -0.1800000000  7.0407343000  0.0561717000  0.1265590000  0.7477928000  0.1676859000 -0.1388209000
-0.0284508000  0.0464970000 -0.1800000000  7.0434279000  0.0556843000  0.1288559000  0.7423155000  0.1692238000 -0.1390079000
-0.0259087000  0.0464970000 -0.1800000000  7.0463643000  0.0529069000  0.1350219000  0.7383187000  0.1690045000 -0.1373170000
-0.1860628000  0.0490692000 -0.1800000000  7.0860481000  0.0499355000  0.0882714000  0.7007591000  0.1699616000 -0.1164636000
-0.1835207000  0.0490692000 -0.1800000000  7.0854135000  0.0516113000  0.0877894000  0.7001456000  0.1699994000 -0.1143145000
-0.1809785000  0.0490692000 -0.1800000000  7.0842929000  0.0529966000  0.0865064000  0.6992813000  0.1703882000 -0.1133027000
-0.1784364000  0.0490692000 -0.1800000000  7.0827475000  0.0556471000  0.0878457000  0.7004832000  0.1722867000 -0.1143253000
-0.1758943000  0.0490692000 -0.1800000000  7.0831933000  0.0568859000  0.0931735000  0.7013369000  0.1739025000 -0.1167152000
-0.1733522000  0.0490692000 -0.1800000000  7.0845323000  0.0571014000  0.1013219000  0.7018851000  0.1752907000 -0.1200910000
-0.1708100000  0.0490692000 -0.1800000000  7.0827317000  0.0575677000  0.0998105000  0.7022199000  0.1748911000 -0.1245627000
-0.1682679000  0.0490692000 -0.1800000000  7.0793252000  0.0589705000  0.0972951000  0.7017776000  0.1742965000 -0.1274044000
-0.1657258000  0.0490692000 -0.1800000000  7.0737367000  0.0616090000  0.0934536000  0.7003037000  0.1734432000 -0.1280936000
-0.1631836000  0.0490692000 -0.1800000000  7.0736728000  0.0588702000  0.0998230000  0.6967934000  0.1723250000 -0.1257692000
-0.1606415000  0.0490692000 -0.1800000000  7.0753298000  0.0541612000  0.1060285000  0.6915343000  0.1713603000 -0.1224953000
-0.1580994000  0.0490692000 -0.1800000000  7.0783567000  0.0467226000  0.1074406000  0.6826231000  0.1708844000 -0.1180781000
-0.1555573000  0.0490692000 -0.1800000000  7.0781646000  0.0437521000  0.1040159000  0.6769782000  0.1702596000 -0.1165790000
-0.1530151000  0.0490692000 -0.1800000000  7.0769520000  0.0432796000  0.0996612000  0.6736346000  0.1700057000 -0.1168789000
-0.1504730000  0.0490692000 -0.1800000000  7.0756302000  0.0470310000  0.1023165000  0.6762973000  0.1725354000 -0.1210099000
-0.1479309000  0.0490692000 -0.1800000000  7.0749049000  0.0492249000  0.1035574000  0.6806591000  0.1767304000 -0.1254682000
-0.1453887000  0.0490692000 -0.1800000000  7.0743217000  0.0501813000  0.1036717000  0.6863366000  0.1822381000 -0.1301804000
