   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.0691249000  0.0413528000  0.0000000000  5.6638803000  0.0562155000 -0.0213305000  0.6564243000  0.2374746000 -0.0399788000
-0.0665828000  0.0413528000  0.0000000000  5.6619005000  0.0519180000 -0.0197725000  0.6591157000  0.2375813000 -0.0417051000
-0.0640406000  0.0413528000  0.0000000000  5.6606913000  0.0461536000 -0.0178757000  0.6600325000  0.2359778000 -0.0441454000
-0.0614985000  0.0413528000  0.0000000000  5.6608386000  0.0400755000 -0.0164444000  0.6583269000  0.2327941000 -0.0469304000
-0.0589564000  0.0413528000  0.0000000000  5.6622367000  0.0387909000 -0.0099108000  0.6528156000  0.2287070000 -0.0461383000
-0.0564142000  0.0413528000  0.0000000000  5.6628838000  0.0274494000 -0.0102959000  0.6472684000  0.2314713000 -0.0469583000
-0.0538721000  0.0413528000  0.0000000000  5.6612086000  0.0213194000 -0.0130270000  0.6453038000  0.2345573000 -0.0481973000
-0.0513300000  0.0413528000  0.0000000000  5.6567593000  0.0194692000 -0.0157847000  0.6441851000  0.2366806000 -0.0484744000
-0.0487879000  0.0413528000  0.0000000000  5.6491022000  0.0191510000 -0.0169612000  0.6408492000  0.2368994000 -0.0468062000
-0.0462457000  0.0413528000  0.0000000000  5.6428566000  0.0117932000 -0.0248570000  0.6375544000  0.2332563000 -0.0489449000
-0.0437036000  0.0413528000  0.0000000000  5.6423779000  0.0027998000 -0.0300543000  0.6400871000  0.2308482000 -0.0501809000
-0.0411615000  0.0413528000  0.0000000000  5.6416483000 -0.0028053000 -0.0303744000  0.6459014000  0.2304718000 -0.0526204000
-0.0386193000  0.0413528000  0.0000000000  5.6378813000 -0.0045944000 -0.0276940000  0.6530835000  0.2314333000 -0.0565684000
-0.0360772000  0.0413528000  0.0000000000  5.6345329000 -0.0105843000 -0.0339080000  0.6592425000  0.2294976000 -0.0592064000
-0.0335351000  0.0413528000  0.0000000000  5.6353769000 -0.0239616000 -0.0427113000  0.6643937000  0.2360802000 -0.0590621000
-0.0309930000  0.0413528000  0.0000000000  5.6342392000 -0.0379662000 -0.0479917000  0.6662276000  0.2381503000 -0.0571302000
-0.0284508000  0.0413528000  0.0000000000  5.6292353000 -0.0519799000 -0.0506965000  0.6650627000  0.2354252000 -0.0540946000
-0.0259087000  0.0413528000  0.0000000000  5.6206932000 -0.0670424000 -0.0544079000  0.6624336000  0.2316751000 -0.0508604000
-0.1860628000  0.0439249000  0.0000000000  5.6823316000  0.1089534000  0.0142866000  0.6955451000  0.2535104000 -0.0293028000
-0.1835207000  0.0439249000  0.0000000000  5.6831512000  0.1129757000  0.0104132000  0.6960170000  0.2533108000 -0.0229832000
-0.1809785000  0.0439249000  0.0000000000  5.6855688000  0.1103970000  0.0170624000  0.6946254000  0.2522478000 -0.0182875000
-0.1784364000  0.0439249000  0.0000000000  5.6865287000  0.1050973000  0.0124202000  0.6913763000  0.2531984000 -0.0192887000
-0.1758943000  0.0439249000  0.0000000000  5.6871519000  0.0977352000  0.0125191000  0.6859781000  0.2539768000 -0.0223996000
-0.1733522000  0.0439249000  0.0000000000  5.6889033000  0.0932603000  0.0166332000  0.6786438000  0.2534771000 -0.0251512000
-0.1708100000  0.0439249000  0.0000000000  5.6927066000  0.0983806000  0.0202822000  0.6697468000  0.2506048000 -0.0247820000
-0.1682679000  0.0439249000  0.0000000000  5.6940708000  0.1044375000  0.0224788000  0.6677057000  0.2483023000 -0.0235308000
-0.1657258000  0.0439249000  0.0000000000  5.6968479000  0.1061211000  0.0237692000  0.6739418000  0.2510357000 -0.0268733000
-0.1631836000  0.0439249000  0.0000000000  5.6980667000  0.1068134000  0.0234845000  0.6803745000  0.2529326000 -0.0310685000
-0.1606415000  0.0439249000  0.0000000000  5.6962881000  0.1081744000  0.0213914000  0.6812912000  0.2510665000 -0.0342574000
-0.1580994000  0.0439249000  0.0000000000  5.6965513000  0.1053858000  0.0186570000  0.6759771000  0.2529580000 -0.0415815000
-0.1555573000  0.0439249000  0.0000000000  5.6928558000  0.1071159000  0.0066061000  0.6648331000  0.2507215000 -0.0449070000
-0.1530151000  0.0439249000  0.0000000000  5.6910892000  0.1105658000  0.0004750000  0.6597038000  0.2513833000 -0.0460561000
-0.1504730000  0.0439249000  0.0000000000  5.6917696000  0.1135654000  0.0020336000  0.6609784000  0.2551008000 -0.0456404000
-0.1479309000  0.0439249000  0.0000000000  5.6918974000  0.1127767000  0.0048077000  0.6611924000  0.2572778000 -0.0438955000
-0.1453887000  0.0439249000  0.0000000000  5.6880903000  0.1070099000 -0.0019289000  0.6621024000  0.2582046000 -0.0407084000
-0.1428466000  0.0439249000  0.0000000000  5.6879563000  0.1047326000 -0.0020133000  0.6663226000  0.2559777000 -0.0381056000
-0.1403045000  0.0439249000  0.0000000000  5.6912193000  0.1047833000  0.0067498000  0.6714078000  0.2533493000 -0.0372465000
-0.1377624000  0.0439249000  0.0000000000  5.6959386000  0.1053088000  0.0236499000  0.6743478000  0.2533412000 -0.0390076000
-0.1352202000  0.0439249000  0.0000000000  5.6959295000  0.1127524000  0.0209042000  0.6752485000  0.2524531000 -0.0405243000
-0.1326781000  0.0439249000  0.0000000000  5.6964011000  0.1210399000  0.0223799000  0.6711664000  0.2514854000 -0.0393730000
-0.1301360000  0.0439249000  0.0000000000  5.6960106000  0.1239904000  0.0249395000  0.6659122000  0.2509369000 -0.0373144000
-0.1275938000  0.0439249000  0.0000000000  5.6941981000  0.1200788000  0.0258468000  0.6623522000  0.2503672000 -0.0347817000
-0.1250517000  0.0439249000  0.0000000000  5.6937256000  0.1163171000  0.0200643000  0.6648319000  0.2467768000 -0.0296415000
-0.1225096000  0.0439249000  0.0000000000  5.6935830000  0.1140450000  0.0143769000  0.6640067000  0.2489830000 -0.0303194000
-0.1199675000  0.0439249000  0.0000000000  5.6953659000  0.1143848000  0.0139938000  0.6577135000  0.2505376000 -0.0280236000
-0.1174253000  0.0439249000  0.0000000000  5.6985917000  0.1149618000  0.0161276000  0.6499811000  0.2514691000 -0.0238199000
-0.1148832000  0.0439249000  0.0000000000  5.7031136000  0.1111286000  0.0138274000  0.6490235000  0.2542103000 -0.0228335000
-0.1123411000  0.0439249000  0.0000000000  5.7056146000  0.1053581000  0.0129879000  0.6529629000  0.2553722000 -0.0290545000
-0.1097989000  0.0439249000  0.0000000000  5.7080054000  0.0994141000  0.0135862000  0.6561913000  0.2568616000 -0.0319665000
-0.1072568000  0.0439249000  0.0000000000  5.7085953000  0.0943035000  0.0148054000  0.6569276000  0.2555698000 -0.0322514000
-0.1047147000  0.0439249000  0.0000000000  5.7072783000  0.0910651000  0.0153723000  0.6545213000  0.2495599000 -0.0309939000
-0.1021726000  0.0439249000  0.0000000000  5.7069921000  0.0922395000  0.0095840000  0.6539746000  0.2448694000 -0.0293222000
-0.0996304000  0.0439249000  0.0000000000  5.7064166000  0.0966346000  0.0012768000  0.6521707000  0.2408992000 -0.0295942000
-0.0970883000  0.0439249000  0.0000000000  5.7082338000  0.1025632000 -0.0071216000  0.6560691000  0.2402867000 -0.0294205000
-0.0945462000  0.0439249000  0.0000000000  5.7122021000  0.1069995000 -0.0126738000  0.6649643000  0.2429283000 -0.0294725000
-0.0920040000  0.0439249000  0.0000000000  5.7118340000  0.1023573000 -0.0089758000  0.6681895000  0.2453095000 -0.0346613000
-0.0894619000  0.0439249000  0.0000000000  5.7106800000  0.1028010000 -0.0043064000  0.6721090000  0.2476123000 -0.0372637000
-0.0869198000  0.0439249000  0.0000000000  5.7088504000  0.0993379000 -0.0001174000  0.6741925000  0.2486084000 -0.0356263000
-0.0843777000  0.0439249000  0.0000000000  5.7068033000  0.0931429000  0.0018704000  0.6743671000  0.2481346000 -0.0313592000
-0.0818355000  0.0439249000  0.0000000000  5.7044854000  0.0874542000 -0.0002483000  0.6729868000  0.2462602000 -0.0270960000
-0.0792934000  0.0439249000  0.0000000000  5.6983762000  0.0811478000 -0.0026059000  0.6693090000  0.2457441000 -0.0284322000
-0.0767513000  0.0439249000  0.0000000000  5.6953583000  0.0743412000 -0.0054679000  0.6678051000  0.2456089000 -0.0296739000
-0.0742091000  0.0439249000  0.0000000000  5.6929784000  0.0688646000 -0.0089930000  0.6639080000  0.2467393000 -0.0315012000
-0.0716670000  0.0439249000  0.0000000000  5.6898193000  0.0649271000 -0.0136284000  0.6568645000  0.2493553000 -0.0345407000
-0.0691249000  0.0439249000  0.0000000000  5.6881084000  0.0567733000 -0.0216274000  0.6599470000  0.2515639000 -0.0400600000
-0.0665828000  0.0439249000  0.0000000000  5.6853533000  0.0494233000 -0.0208300000  0.6587396000  0.2506658000 -0.0415438000
-0.0640406000  0.0439249000  0.0000000000  5.6844311000  0.0427580000 -0.0182098000  0.6571538000  0.2477987000 -0.0419685000
-0.0614985000  0.0439249000  0.0000000000  5.6851740000  0.0381401000 -0.0140800000  0.6548132000  0.2436731000 -0.0416114000
-0.0589564000  0.0439249000  0.0000000000  5.6853461000  0.0387209000 -0.0049404000  0.6484830000  0.2392410000 -0.0393086000
-0.0564142000  0.0439249000  0.0000000000  5.6859183000  0.0292941000 -0.0113003000  0.6440794000  0.2416251000 -0.0411458000
-0.0538721000  0.0439249000  0.0000000000  5.6842351000  0.0238748000 -0.0137070000  0.6442966000  0.2449772000 -0.0439095000
-0.0513300000  0.0439249000  0.0000000000  5.6796079000  0.0219825000 -0.0141968000  0.6453651000  0.2475688000 -0.0460491000
-0.0487879000  0.0439249000  0.0000000000  5.6713843000  0.0214958000 -0.0164578000  0.6432853000  0.2480878000 -0.0464518000
-0.0462457000  0.0439249000  0.0000000000  5.6632242000  0.0144624000 -0.0218606000  0.6415208000  0.2472508000 -0.0493344000
-0.0437036000  0.0439249000  0.0000000000  5.6609235000  0.0054640000 -0.0268123000  0.6439202000  0.2480122000 -0.0515703000
-0.0411615000  0.0439249000  0.0000000000  5.6600523000 -0.0001280000 -0.0281445000  0.6498385000  0.2487590000 -0.0535633000
-0.0386193000  0.0439249000  0.0000000000  5.6580248000 -0.0022162000 -0.0266473000  0.6573201000  0.2487635000 -0.0554974000
-0.0360772000  0.0439249000  0.0000000000  5.6560717000 -0.0108769000 -0.0317216000  0.6600479000  0.2483357000 -0.0573538000
-0.0335351000  0.0439249000  0.0000000000  5.6586928000 -0.0270460000 -0.0384232000  0.6675935000  0.2524675000 -0.0583880000
-0.0309930000  0.0439249000  0.0000000000  5.6572609000 -0.0418739000 -0.0411924000  0.6728447000  0.2520902000 -0.0560819000
-0.0284508000  0.0439249000  0.0000000000  5.6507244000 -0.0549539000 -0.0431562000  0.6745861000  0.2480218000 -0.0519809000
-0.0259087000  0.0439249000  0.0000000000  5.6416240000 -0.0683928000 -0.0513208000  0.6732659000  0.2446302000 -0.0495426000
-0.1860628000  0.0464970000  0.0000000000  5.6971388000  0.1142822000  0.0098558000  0.7091690000  0.2646873000 -0.0243552000
-0.1835207000  0.0464970000  0.0000000000  5.6996164000  0.1195887000  0.0090057000  0.7090656000  0.2625315000 -0.0207555000
-0.1809785000  0.0464970000  0.0000000000  5.7010150000  0.1164957000  0.0086635000  0.7095674000  0.2600628000 -0.0143729000
-0.1784364000  0.0464970000  0.0000000000  5.7043433000  0.1102401000  0.0046674000  0.7109007000  0.2596678000 -0.0134025000
-0.1758943000  0.0464970000  0.0000000000  5.7069602000  0.1026609000  0.0047803000  0.7082942000  0.2605229000 -0.0162262000
-0.1733522000  0.0464970000  0.0000000000  5.7094288000  0.0980757000  0.0086149000  0.7007211000  0.2609874000 -0.0194454000
-0.1708100000  0.0464970000  0.0000000000  5.7122269000  0.1020496000  0.0138504000  0.6878609000  0.2588861000 -0.0185415000
-0.1682679000  0.0464970000  0.0000000000  5.7142448000  0.1054540000  0.0164067000  0.6804118000  0.2580563000 -0.0150573000
-0.1657258000  0.0464970000  0.0000000000  5.7174425000  0.1066592000  0.0133605000  0.6828215000  0.2618373000 -0.0172921000
-0.1631836000  0.0464970000  0.0000000000  5.7184095000  0.1082419000  0.0085215000  0.6869304000  0.2644486000 -0.0218693000
-0.1606415000  0.0464970000  0.0000000000  5.7157850000  0.1109594000  0.0051980000  0.6871483000  0.2631724000 -0.0269675000
-0.1580994000  0.0464970000  0.0000000000  5.7170324000  0.1079756000  0.0075661000  0.6843415000  0.2664367000 -0.0366386000
-0.1555573000  0.0464970000  0.0000000000  5.7144594000  0.1084364000 -0.0014375000  0.6788345000  0.2658644000 -0.0419631000
-0.1530151000  0.0464970000  0.0000000000  5.7121019000  0.1117321000 -0.0073561000  0.6737303000  0.2655214000 -0.0437467000
-0.1504730000  0.0464970000  0.0000000000  5.7117810000  0.1158907000 -0.0073493000  0.6706868000  0.2663297000 -0.0430026000
-0.1479309000  0.0464970000  0.0000000000  5.7149801000  0.1165038000 -0.0047045000  0.6715392000  0.2676667000 -0.0416751000
-0.1453887000  0.0464970000  0.0000000000  5.7128153000  0.1119978000 -0.0062979000  0.6747039000  0.2679794000 -0.0380098000
-0.1428466000  0.0464970000  0.0000000000  5.7117319000  0.1093545000 -0.0041284000  0.6785116000  0.2667593000 -0.0357489000
-0.1403045000  0.0464970000  0.0000000000  5.7129540000  0.1079302000  0.0020525000  0.6811041000  0.2655631000 -0.0366804000
-0.1377624000  0.0464970000  0.0000000000  5.7164664000  0.1066413000  0.0111478000  0.6807536000  0.2659041000 -0.0418754000
-0.1352202000  0.0464970000  0.0000000000  5.7191610000  0.1123661000  0.0128468000  0.6811377000  0.2631221000 -0.0424481000
-0.1326781000  0.0464970000  0.0000000000  5.7196431000  0.1192522000  0.0186308000  0.6736664000  0.2612924000 -0.0389936000
-0.1301360000  0.0464970000  0.0000000000  5.7172389000  0.1230607000  0.0202671000  0.6653223000  0.2596550000 -0.0333056000
-0.1275938000  0.0464970000  0.0000000000  5.7127619000  0.1222753000  0.0145276000  0.6609811000  0.2575376000 -0.0270025000
-0.1250517000  0.0464970000  0.0000000000  5.7135077000  0.1196423000  0.0055030000  0.6667771000  0.2537719000 -0.0231184000
-0.1225096000  0.0464970000  0.0000000000  5.7132015000  0.1168922000  0.0051543000  0.6685255000  0.2561262000 -0.0237928000
-0.1199675000  0.0464970000  0.0000000000  5.7149949000  0.1159395000  0.0090824000  0.6658711000  0.2585896000 -0.0214918000
-0.1174253000  0.0464970000  0.0000000000  5.7193456000  0.1155239000  0.0144567000  0.6616566000  0.2613822000 -0.0172354000
-0.1148832000  0.0464970000  0.0000000000  5.7272072000  0.1127064000  0.0177137000  0.6613263000  0.2670934000 -0.0156181000
-0.1123411000  0.0464970000  0.0000000000  5.7320657000  0.1056697000  0.0197970000  0.6603678000  0.2723922000 -0.0241799000
-0.1097989000  0.0464970000  0.0000000000  5.7345362000  0.0991950000  0.0183019000  0.6605504000  0.2758837000 -0.0289669000
-0.1072568000  0.0464970000  0.0000000000  5.7330894000  0.0945705000  0.0168158000  0.6603233000  0.2734342000 -0.0305671000
-0.1047147000  0.0464970000  0.0000000000  5.7280965000  0.0928454000  0.0176097000  0.6590029000  0.2630583000 -0.0302639000
-0.1021726000  0.0464970000  0.0000000000  5.7246990000  0.0954839000  0.0121559000  0.6621367000  0.2569147000 -0.0308509000
-0.0996304000  0.0464970000  0.0000000000  5.7240400000  0.1003314000  0.0026984000  0.6627386000  0.2523699000 -0.0311506000
-0.0970883000  0.0464970000  0.0000000000  5.7274361000  0.1062967000 -0.0055666000  0.6661864000  0.2519923000 -0.0305430000
-0.0945462000  0.0464970000  0.0000000000  5.7340088000  0.1110781000 -0.0100109000  0.6717920000  0.2556623000 -0.0304911000
-0.0920040000  0.0464970000  0.0000000000  5.7368679000  0.1086645000 -0.0084548000  0.6707784000  0.2598974000 -0.0363165000
-0.0894619000  0.0464970000  0.0000000000  5.7370443000  0.1069971000 -0.0060631000  0.6716549000  0.2598410000 -0.0392636000
-0.0869198000  0.0464970000  0.0000000000  5.7351203000  0.1021222000 -0.0040723000  0.6730334000  0.2598968000 -0.0379405000
-0.0843777000  0.0464970000  0.0000000000  5.7321916000  0.0955224000 -0.0037191000  0.6745399000  0.2595367000 -0.0340404000
-0.0818355000  0.0464970000  0.0000000000  5.7290182000  0.0899461000 -0.0062972000  0.6757933000  0.2573312000 -0.0302456000
-0.0792934000  0.0464970000  0.0000000000  5.7220936000  0.0857215000 -0.0052445000  0.6731041000  0.2573416000 -0.0307309000
-0.0767513000  0.0464970000  0.0000000000  5.7191296000  0.0787601000 -0.0067671000  0.6708624000  0.2568705000 -0.0316298000
-0.0742091000  0.0464970000  0.0000000000  5.7175274000  0.0723350000 -0.0104008000  0.6671646000  0.2586179000 -0.0334622000
-0.0716670000  0.0464970000  0.0000000000  5.7151475000  0.0675973000 -0.0157497000  0.6615853000  0.2633283000 -0.0363560000
-0.0691249000  0.0464970000  0.0000000000  5.7104478000  0.0586999000 -0.0226207000  0.6589563000  0.2652752000 -0.0392024000
-0.0665828000  0.0464970000  0.0000000000  5.7075005000  0.0489857000 -0.0222204000  0.6534790000  0.2626027000 -0.0401969000
-0.0640406000  0.0464970000  0.0000000000  5.7070446000  0.0418568000 -0.0186915000  0.6499467000  0.2582945000 -0.0394499000
-0.0614985000  0.0464970000  0.0000000000  5.7075686000  0.0386087000 -0.0123561000  0.6475961000  0.2537009000 -0.0374418000
-0.0589564000  0.0464970000  0.0000000000  5.7050786000  0.0400638000 -0.0014809000  0.6417368000  0.2500961000 -0.0352252000
-0.0564142000  0.0464970000  0.0000000000  5.7048368000  0.0319792000 -0.0126488000  0.6406627000  0.2514008000 -0.0383860000
-0.0538721000  0.0464970000  0.0000000000  5.7029772000  0.0274675000 -0.0148418000  0.6439530000  0.2540515000 -0.0424016000
-0.0513300000  0.0464970000  0.0000000000  5.6986828000  0.0255661000 -0.0135951000  0.6469824000  0.2568751000 -0.0462946000
-0.0487879000  0.0464970000  0.0000000000  5.6911945000  0.0238566000 -0.0168429000  0.6453047000  0.2589163000 -0.0493794000
-0.0462457000  0.0464970000  0.0000000000  5.6833830000  0.0161180000 -0.0207817000  0.6453118000  0.2606998000 -0.0515857000
-0.0437036000  0.0464970000  0.0000000000  5.6796002000  0.0062434000 -0.0238331000  0.6464042000  0.2635560000 -0.0538689000
-0.0411615000  0.0464970000  0.0000000000  5.6782832000 -0.0003715000 -0.0259173000  0.6510554000  0.2642381000 -0.0550217000
-0.0386193000  0.0464970000  0.0000000000  5.6776276000 -0.0036706000 -0.0272871000  0.6584718000  0.2625391000 -0.0547536000
-0.0360772000  0.0464970000  0.0000000000  5.6764784000 -0.0139559000 -0.0291194000  0.6609849000  0.2640727000 -0.0542277000
-0.0335351000  0.0464970000  0.0000000000  5.6786041000 -0.0303499000 -0.0326142000  0.6707814000  0.2646718000 -0.0553890000
-0.0309930000  0.0464970000  0.0000000000  5.6754627000 -0.0443440000 -0.0335368000  0.6786646000  0.2616123000 -0.0532697000
-0.0284508000  0.0464970000  0.0000000000  5.6673555000 -0.0562946000 -0.0350034000  0.6826138000  0.2567005000 -0.0494203000
-0.0259087000  0.0464970000  0.0000000000  5.6590691000 -0.0695008000 -0.0435409000  0.6823792000  0.2539511000 -0.0480544000
-0.1860628000  0.0490692000  0.0000000000  5.7137303000  0.1173823000  0.0094718000  0.7279855000  0.2755927000 -0.0162957000
-0.1835207000  0.0490692000  0.0000000000  5.7178168000  0.1230334000  0.0080738000  0.7231794000  0.2742434000 -0.0150881000
-0.1809785000  0.0490692000  0.0000000000  5.7201023000  0.1205340000 -0.0023180000  0.7248494000  0.2697486000 -0.0116356000
-0.1784364000  0.0490692000  0.0000000000  5.7203784000  0.1133360000 -0.0069746000  0.7245033000  0.2670206000 -0.0098539000
-0.1758943000  0.0490692000  0.0000000000  5.7203808000  0.1066977000 -0.0108448000  0.7200790000  0.2665851000 -0.0114621000
-0.1733522000  0.0490692000  0.0000000000  5.7221365000  0.1032059000 -0.0109246000  0.7131761000  0.2666619000 -0.0141153000
-0.1708100000  0.0490692000  0.0000000000  5.7272015000  0.1052777000 -0.0021743000  0.7065012000  0.2645595000 -0.0140801000
-0.1682679000  0.0490692000  0.0000000000  5.7309456000  0.1076020000  0.0032238000  0.6991135000  0.2671084000 -0.0104785000
-0.1657258000  0.0490692000  0.0000000000  5.7337837000  0.1089338000  0.0058438000  0.6985646000  0.2707776000 -0.0112941000
-0.1631836000  0.0490692000  0.0000000000  5.7350340000  0.1108703000  0.0063199000  0.6993728000  0.2728247000 -0.0163663000
-0.1606415000  0.0490692000  0.0000000000  5.7344565000  0.1136288000  0.0058339000  0.6974576000  0.2722901000 -0.0247864000
-0.1580994000  0.0490692000  0.0000000000  5.7345233000  0.1113574000  0.0089161000  0.6913012000  0.2751819000 -0.0321838000
-0.1555573000  0.0490692000  0.0000000000  5.7304959000  0.1103594000 -0.0104347000  0.6915306000  0.2785713000 -0.0362010000
-0.1530151000  0.0490692000  0.0000000000  5.7276263000  0.1130938000 -0.0199292000  0.6868964000  0.2789773000 -0.0371579000
-0.1504730000  0.0490692000  0.0000000000  5.7277713000  0.1177457000 -0.0163444000  0.6804411000  0.2770986000 -0.0363963000
-0.1479309000  0.0490692000  0.0000000000  5.7316418000  0.1181217000 -0.0146504000  0.6875182000  0.2771139000 -0.0369949000
-0.1453887000  0.0490692000  0.0000000000  5.7315826000  0.1156562000 -0.0158804000  0.6920868000  0.2785798000 -0.0355317000
-0.1428466000  0.0490692000  0.0000000000  5.7331176000  0.1143382000 -0.0094913000  0.6963725000  0.2787298000 -0.0352435000
-0.1403045000  0.0490692000  0.0000000000  5.7364531000  0.1137249000 -0.0006815000  0.6981922000  0.2781239000 -0.0370298000
