,Unnamed: 0,Unnamed: 1,Unnamed: 2,X m,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Y m,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Z m,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,U m/s,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,V m/s,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,W m/s,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,uu m^2/s^2,vv m^2/s^2,Unnamed: 51,Unnamed: 52,uv m^2/s^2,Unnamed: 54
0,-0.1860628,,0.0413528,-0.18,,6.9241362,,0.0591063,,0.0890832,,0.7420263,,0.160249,-0.1313276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.1835207,,0.0413528,-0.18,,6.925868,,0.0592953,,0.0936731,,0.734305,,0.1578753,-0.1283034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.1809785,,0.0413528,-0.18,,6.9274735,,0.0586554,,0.0963714,,0.7266785,,0.15501,-0.1246012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.1784364,,0.0413528,-0.18,,6.9246359,,0.0582237,,0.1046572,,0.7282978,,0.1546318,-0.1230068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.1758943,,0.0413528,-0.18,,6.9223495,,0.0578044,,0.1130916,,0.7261595,,0.1563801,-0.1224031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.1733522,,0.0413528,-0.18,,6.9199333,,0.0574023,,0.1215718,,0.7212686,,0.1596534,-0.1225231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-0.17081,,0.0413528,-0.18,,6.9160895,,0.0591942,,0.120789,,0.7195369,,0.1628755,-0.1255449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-0.1682679,,0.0413528,-0.18,,6.911262,,0.0629587,,0.1163142,,0.7184415,,0.1647549,-0.1268616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-0.1657258,,0.0413528,-0.18,,6.9050794,,0.0693265,,0.1069653,,0.7181796,,0.1648609,-0.1259268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-0.1631836,,0.0413528,-0.18,,6.9027758,,0.0694445,,0.1016926,,0.7202078,,0.1633073,-0.1246536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-0.1606415,,0.0413528,-0.18,,6.9019427,,0.0676346,,0.1009383,,0.7220742,,0.1615343,-0.1232977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-0.1580994,,0.0413528,-0.18,,6.9025602,,0.063575,,0.1099524,,0.7224819,,0.1598968,-0.121864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-0.1555573,,0.0413528,-0.18,,6.9036121,,0.0603312,,0.1126473,,0.7200623,,0.1588186,-0.1201496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-0.1530151,,0.0413528,-0.18,,6.9046383,,0.0576183,,0.1119683,,0.7170349,,0.1581402,-0.1188286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-0.150473,,0.0413528,-0.18,,6.9022217,,0.0561505,,0.1063042,,0.7174843,,0.1585141,-0.1208112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-0.1479309,,0.0413528,-0.18,,6.900394,,0.0543097,,0.1023374,,0.7215422,,0.1609459,-0.1253547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.1453887,,0.0413528,-0.18,,6.8987083,,0.0521707,,0.0997119,,0.7284284,,0.1650022,-0.1319236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-0.1428466,,0.0413528,-0.18,,6.8958511,,0.0504861,,0.0999373,,0.7352732,,0.1680001,-0.1377993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-0.1403045,,0.0413528,-0.18,,6.8928375,,0.0499032,,0.10453,,0.7415041,,0.1692271,-0.1418584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-0.1377624,,0.0413528,-0.18,,6.8892589,,0.0509025,,0.1153738,,0.7468079,,0.1679057,-0.1432956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-0.1352202,,0.0413528,-0.18,,6.8867331,,0.0528449,,0.1184733,,0.7517331,,0.1657695,-0.1434067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-0.1326781,,0.0413528,-0.18,,6.8850951,,0.0556114,,0.1182159,,0.7562487,,0.1638685,-0.1426971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-0.130136,,0.0413528,-0.18,,6.8848057,,0.0601922,,0.1127649,,0.7597431,,0.1630917,-0.1403839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-0.1275938,,0.0413528,-0.18,,6.8847089,,0.064233,,0.1115677,,0.7649686,,0.1628612,-0.1401845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-0.1250517,,0.0413528,-0.18,,6.8846021,,0.0675939,,0.1128534,,0.7704495,,0.1627356,-0.1408521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-0.1225096,,0.0413528,-0.18,,6.8818626,,0.0674389,,0.118335,,0.7713182,,0.1613716,-0.1406047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
