,Unnamed: 0,Unnamed: 1,Unnamed: 2,X m,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Y m,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Z m,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,U m/s,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,V m/s,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,W m/s,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,uu m^2/s^2,vv m^2/s^2,Unnamed: 51,Unnamed: 52,uv m^2/s^2,Unnamed: 54
0,-0.1860628,,0.0413528,,0.12,,6.596148,-0.0029596,,0.110047,,0.6516989,,0.185934,-0.083637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.1835207,,0.0413528,,0.12,,6.6354747,,0.0040455,-0.0065041,,0.7053698,,0.1918722,-0.103604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.1809785,,0.0413528,,0.12,,6.6426582,,0.0054632,-0.042242,,0.7153462,,0.1940496,-0.1093652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.1784364,,0.0413528,,0.12,,6.640471,,0.0054926,-0.048947,,0.7138181,,0.1967543,-0.1126966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.1758943,,0.0413528,,0.12,,6.6403956,,0.0054855,-0.0527844,,0.7165434,,0.1996743,-0.1178502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.1733522,,0.0413528,,0.12,,6.6388083,,0.0035863,-0.0519491,,0.7211292,,0.1970717,-0.1206565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-0.17081,,0.0413528,,0.12,,6.6383238,,0.0040912,-0.0529389,,0.7315558,,0.1979636,-0.1293132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-0.1682679,,0.0413528,,0.12,,6.6390295,,0.0043083,-0.0578595,,0.7327035,,0.199149,-0.1332104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-0.1657258,,0.0413528,,0.12,,6.6382499,,0.0040751,-0.0624388,,0.7280397,,0.19778,-0.1328263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-0.1631836,,0.0413528,,0.12,,6.6364789,,0.0039388,-0.063089,,0.721625,,0.1946697,-0.1302249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-0.1606415,,0.0413528,,0.12,,6.6353579,,0.0054789,-0.0568467,,0.7176706,,0.1959363,-0.1294598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-0.1580994,,0.0413528,,0.12,,6.6371164,,0.0056546,-0.0575488,,0.7154732,,0.1954236,-0.1250176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-0.1555573,,0.0413528,,0.12,,6.6403799,,0.001091,-0.0521833,,0.7136592,,0.1962872,-0.1256486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-0.1530151,,0.0413528,,0.12,,6.6428633,,5.62e-05,-0.0485147,,0.7108288,,0.1985754,-0.1273381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-0.150473,,0.0413528,,0.12,,6.6432457,,0.005611,-0.0513394,,0.7073793,,0.2013689,-0.1276778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-0.1479309,,0.0413528,,0.12,,6.6440516,,0.010757,-0.0590659,,0.707373,,0.2021972,-0.128143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.1453887,,0.0413528,,0.12,,6.6424198,,0.0098294,-0.0564855,,0.7094212,,0.2036658,-0.1292149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-0.1428466,,0.0413528,,0.12,,6.6418767,,0.0095059,-0.0473969,,0.7122838,,0.2029371,-0.1296209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-0.1403045,,0.0413528,,0.12,,6.6429029,,0.0135259,-0.041954,,0.7119346,,0.2009456,-0.1301156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-0.1377624,,0.0413528,,0.12,,6.6436696,,0.0222109,-0.045957,,0.7069102,,0.1985479,-0.1315365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-0.1352202,,0.0413528,,0.12,,6.6423531,,0.0286672,-0.055051,,0.7023874,,0.1958747,-0.1348542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-0.1326781,,0.0413528,,0.12,,6.6394782,,0.0266322,-0.0517873,,0.7013491,,0.1935555,-0.1336628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
