,Unnamed: 0,Unnamed: 1,Unnamed: 2,X m,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Y m,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Z m,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,U m/s,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,V m/s,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,W m/s,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,uu m^2/s^2,vv m^2/s^2,Unnamed: 51,Unnamed: 52,uv m^2/s^2,Unnamed: 54
0,,0.0766193,,0.0413528,-0.18,,7.3257666,,0.006363,,0.143137,,0.7762007,,0.183452,-0.1405542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0.0791602,,0.0413528,-0.18,,7.3277559,,0.0055923,,0.1458849,,0.7754961,,0.1851752,-0.1434186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0.0817011,,0.0413528,-0.18,,7.3294387,,0.0038087,,0.1486543,,0.7761776,,0.1861409,-0.1460955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,0.0842419,,0.0413528,-0.18,,7.3301821,-8.1e-06,,0.1483344,,0.7806916,,0.186658,-0.1481661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,0.0867828,,0.0413528,-0.18,,7.3304601,-0.001095,,0.1499311,,0.7829071,,0.1875484,-0.1490452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0.0893237,,0.0413528,-0.18,,7.3303785,-0.0002274,,0.1528833,,0.7834626,,0.1886297,-0.1490853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,0.0918646,,0.0413528,-0.18,,7.3295012,,0.0011208,,0.1557026,,0.7831966,,0.1876246,-0.1493114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,0.0944055,,0.0413528,-0.18,,7.329174,-0.000171,,0.1561746,,0.7828753,,0.1872916,-0.1499361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,0.0969463,,0.0413528,-0.18,,7.3294029,-0.0042823,,0.154139,,0.7824917,,0.1876756,-0.1509859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,0.0994872,,0.0413528,-0.18,,7.3295503,-0.0060751,,0.1534919,,0.7838801,,0.1894076,-0.1521878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,0.1020281,,0.0413528,-0.18,,7.3291683,-0.0057567,,0.1566453,,0.7846693,,0.1915414,-0.1533224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,0.104569,,0.0413528,-0.18,,7.3279161,-0.0022954,,0.1657802,,0.7842814,,0.1941676,-0.1543299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0.1071099,,0.0413528,-0.18,,7.3267269,,0.0014977,,0.1652379,,0.7836205,,0.194303,-0.1545499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.1096507,,0.0413528,-0.18,,7.3257794,,0.0047222,,0.1619807,,0.7832054,,0.1937543,-0.1545983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.1121916,,0.0413528,-0.18,,7.3253741,,0.0063183,,0.1567914,,0.7835563,,0.1927451,-0.1546153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
