,Unnamed: 0,Unnamed: 1,Unnamed: 2,X m,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Y m,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Z m,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,U m/s,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,V m/s,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,W m/s,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,uu m^2/s^2,vv m^2/s^2,Unnamed: 51,Unnamed: 52,uv m^2/s^2,Unnamed: 54
0,,0.0766193,,0.0413528,,0.03,,6.5435042,-0.0833582,-0.0976647,,0.8361394,,0.2579514,-0.0528084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0.0791602,,0.0413528,,0.03,,6.5219545,-0.0794097,-0.1017714,,0.8512205,,0.2630972,-0.0492579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0.0817011,,0.0413528,,0.03,,6.5038514,-0.0748545,-0.1040329,,0.856976,,0.2675642,-0.0439667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,0.0842419,,0.0413528,,0.03,,6.4850659,-0.0788236,-0.1113404,,0.8633213,,0.2706674,-0.0432697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,0.0867828,,0.0413528,,0.03,,6.4668775,-0.0918287,-0.117401,,0.8738027,,0.2777768,-0.0432336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0.0893237,,0.0413528,,0.03,,6.4511929,-0.0969338,-0.120111,,0.8744659,,0.2846027,-0.0419301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,0.0918646,,0.0413528,,0.03,,6.437089,-0.093004,-0.1204546,,0.86516,,0.2890313,-0.0392342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,0.0944055,,0.0413528,,0.03,,6.421483,-0.105225,-0.1246075,,0.8690748,,0.2923738,-0.0379182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,0.0969463,,0.0413528,,0.03,,6.4090605,-0.1080586,-0.1219834,,0.8855503,,0.2982354,-0.0348374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,0.0994872,,0.0413528,,0.03,,6.3959427,-0.1020241,-0.1187024,,0.9000775,,0.3033249,-0.0349752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,0.1020281,,0.0413528,,0.03,,6.3811951,-0.0985866,-0.1124678,,0.9120798,,0.3086639,-0.03524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,0.104569,,0.0413528,,0.03,,6.3653264,-0.1042214,-0.1038212,,0.9237543,,0.3146359,-0.0343594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0.1071099,,0.0413528,,0.03,,6.3478036,-0.1085974,-0.1042173,,0.942407,,0.3183744,-0.0387142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.1096507,,0.0413528,,0.03,,6.3344865,-0.1109801,-0.0997699,,0.95473,,0.3250597,-0.0418212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.1121916,,0.0413528,,0.03,,6.3208761,-0.1102606,-0.0968184,,0.9663198,,0.331068,-0.041979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0.1147325,,0.0413528,,0.03,,6.3051424,-0.108287,-0.0964382,,0.9837233,,0.3364997,-0.0417281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,0.1172734,,0.0413528,,0.03,,6.2860675,-0.1071735,-0.0990862,,1.0106444,,0.3419445,-0.0437555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,0.1198142,,0.0413528,,0.03,,6.2673521,-0.1068727,-0.1081841,,1.0332824,,0.3470367,-0.0465964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.1223551,,0.0413528,,0.03,,6.2536249,-0.0987196,-0.1073683,,1.0508744,,0.3493152,-0.0513463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.124896,,0.0413528,,0.03,,6.2331696,-0.0901441,-0.1000062,,1.0774702,,0.3545366,-0.05429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,0.1274369,,0.0413528,,0.03,,6.2097754,-0.0833064,-0.0915606,,1.1065661,,0.3608855,-0.0543134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,0.1299778,,0.0413528,,0.03,,6.1929827,-0.0787877,-0.0881173,,1.1248332,,0.3640245,-0.0515579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,0.1325186,,0.0413528,,0.03,,6.1810002,-0.0786994,-0.0836854,,1.1342854,,0.3644224,-0.0508177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,0.1350595,,0.0413528,,0.03,,6.1636839,-0.0747175,-0.0785188,,1.151108,,0.3638584,-0.0557877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,0.1376004,,0.0413528,,0.03,,6.1461706,-0.0688352,-0.0739552,,1.1681073,,0.3668596,-0.0590486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,0.1401413,,0.0413528,,0.03,,6.12888,-0.0628388,-0.0708173,,1.183832,,0.3723488,-0.0582317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,0.1426822,,0.0413528,,0.03,,6.108851,-0.0586735,-0.0696382,,1.2003269,,0.3752571,-0.0541349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,0.1452231,,0.0413528,,0.03,,6.0897942,-0.0560533,-0.0661885,,1.2094848,,0.3780497,-0.0595369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,0.1477639,,0.0413528,,0.03,,6.071444,-0.0533995,-0.0621637,,1.2199702,,0.3823864,-0.0577903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,0.1503048,,0.0413528,,0.03,,6.0537543,-0.0526693,-0.0573073,,1.2297758,,0.3867302,-0.0544949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,0.1528457,,0.0413528,,0.03,,6.0378828,-0.0541703,-0.0530205,,1.2360775,,0.3922154,-0.0533723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,0.1553866,,0.0413528,,0.03,,6.024271,-0.0560953,-0.053256,,1.2336576,,0.4037617,-0.0563516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,0.1579274,,0.0413528,,0.03,,6.0181208,-0.0513689,-0.054836,,1.223814,,0.4138347,-0.0658656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,0.1604683,,0.0413528,,0.03,,6.0080051,-0.0477767,-0.0568096,,1.2214558,,0.4176237,-0.0662561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,0.1630092,,0.0413528,,0.03,,5.9956551,-0.0453854,-0.0567878,,1.2226336,,0.4205201,-0.0650253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,0.1655501,,0.0413528,,0.03,,5.9831982,-0.042828,-0.0515613,,1.2242881,,0.4258798,-0.0683927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,0.168091,,0.0413528,,0.03,,5.9681206,-0.0357487,-0.0345393,,1.2272038,,0.4308063,-0.0775229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,0.1706318,,0.0413528,,0.03,,5.9604144,-0.0302993,-0.0297822,,1.2264383,,0.4357842,-0.0792379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,0.1731727,,0.0413528,,0.03,,5.953227,-0.024376,-0.0253603,,1.2247404,,0.4394192,-0.0798411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,0.1757136,,0.0413528,,0.03,,5.9556184,-0.0178104,-0.0288249,,1.2156091,,0.439348,-0.0848351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,0.1782545,,0.0413528,,0.03,,5.9700232,-0.0108552,-0.043533,,1.197552,,0.4353935,-0.0957182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,0.1807954,,0.0413528,,0.03,,5.9584303,-0.0044592,-0.0396336,,1.2003127,,0.438661,-0.0948575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,0.1833362,,0.0413528,,0.03,,6.1257114,-0.0147062,-0.1071136,,1.2903165,,0.4129904,-0.1224722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,0.1858771,,0.0413528,,0.03,,6.1439438,-0.0125375,-0.1400954,,1.2487971,,0.3931824,-0.1226355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,0.188418,,0.0413528,,0.03,,6.0589972,-0.003151,-0.1326865,,1.1527487,,0.3901069,-0.1056737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,0.1909589,,0.0413528,,0.03,,6.0090008,,0.0001755,-0.1036686,,1.1537387,,0.4076489,-0.0988631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,0.1934997,,0.0413528,,0.03,,5.8957553,,0.0099399,-0.0133266,,1.215137,,0.4486133,-0.0924092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,0.1960406,,0.0413528,,0.03,,5.8698463,,0.0191971,,0.0002741,,1.2206976,,0.4582642,-0.0889587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,0.1985815,,0.0413528,,0.03,,5.8633618,,0.0267836,-0.0025911,,1.2134798,,0.4597639,-0.0864819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,0.2011224,,0.0413528,,0.03,,5.8563399,,0.0336996,-0.0031734,,1.2062494,,0.460309,-0.083545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,0.2036633,,0.0413528,,0.03,,5.8525991,,0.0421482,-0.0021361,,1.197915,,0.4598578,-0.0790046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,0.2062041,,0.0413528,,0.03,,5.8445034,,0.0465427,,0.0019775,,1.1919553,,0.4598438,-0.079062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,0.208745,,0.0413528,,0.03,,5.8414426,,0.0521603,,0.0038386,,1.1788515,,0.457091,-0.083219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,0.2112859,,0.0413528,,0.03,,5.8371124,,0.055201,,0.0027764,,1.1681099,,0.4559226,-0.0841866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,0.2138268,,0.0413528,,0.03,,5.8303604,,0.0560398,,0.0005346,,1.1612927,,0.4551743,-0.0814746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,0.2163677,,0.0413528,,0.03,,5.8232374,,0.0596207,,0.0018292,,1.1512735,,0.4473129,-0.0818039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,0.2189085,,0.0413528,,0.03,,5.8172865,,0.0631773,,0.0086971,,1.1369283,,0.4442649,-0.0809867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,0.2214494,,0.0413528,,0.03,,5.8149061,,0.0690385,,0.0111069,,1.1209821,,0.4432774,-0.0802495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,0.2239903,,0.0413528,,0.03,,5.8128529,,0.0745766,,0.0122431,,1.1092864,,0.4447152,-0.0780141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,0.2265312,,0.0413528,,0.03,,5.8104482,,0.0775745,,0.0128136,,1.1037048,,0.4467912,-0.073989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,0.2290721,,0.0413528,,0.03,,5.8088608,,0.0762821,,0.0072722,,1.0976329,,0.4423061,-0.0705245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,0.2316129,,0.0413528,,0.03,,5.8096924,,0.0790552,,0.0075016,,1.0978632,,0.4445961,-0.0725065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,0.2341538,,0.0413528,,0.03,,5.8111138,,0.0837427,,0.00769,,1.0973494,,0.4454107,-0.0777972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,0.2366947,,0.0413528,,0.03,,5.8112288,,0.0866954,,0.0072787,,1.097774,,0.4443774,-0.081075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,0.0766193,,0.0439249,,0.03,,6.573667,-0.0506583,-0.0801345,,0.8556613,,0.2647169,-0.0540911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,0.0791602,,0.0439249,,0.03,,6.5508342,-0.0462119,-0.0855652,,0.8695577,,0.2702239,-0.0507629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,0.0817011,,0.0439249,,0.03,,6.531394,-0.0429542,-0.0849106,,0.875603,,0.2764303,-0.0469747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,0.0842419,,0.0439249,,0.03,,6.5108271,-0.0486155,-0.0962437,,0.884326,,0.2798975,-0.0454627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,0.0867828,,0.0439249,,0.03,,6.4897079,-0.0623071,-0.1027201,,0.8983125,,0.286809,-0.0456691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,0.0893237,,0.0439249,,0.03,,6.4716682,-0.0677825,-0.1046057,,0.9017608,,0.2938017,-0.0444902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,0.0918646,,0.0439249,,0.03,,6.4567027,-0.0644258,-0.1047828,,0.8940245,,0.2990437,-0.0415257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,0.0944055,,0.0439249,,0.03,,6.441534,-0.0777096,-0.1106483,,0.8999311,,0.3031432,-0.0408205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,0.0969463,,0.0439249,,0.03,,6.4281363,-0.0817838,-0.1086307,,0.9174649,,0.3067359,-0.03871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,0.0994872,,0.0439249,,0.03,,6.4136486,-0.0764197,-0.1088259,,0.9312176,,0.3123464,-0.0395203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,0.1020281,,0.0439249,,0.03,,6.3979545,-0.0728481,-0.1044797,,0.9429043,,0.318487,-0.0403975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,0.104569,,0.0439249,,0.03,,6.3815298,-0.0777815,-0.0931048,,0.9565743,,0.3239922,-0.0398132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,0.1071099,,0.0439249,,0.03,,6.3610868,-0.0824698,-0.0887153,,0.9797589,,0.3292916,-0.041942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,0.1096507,,0.0439249,,0.03,,6.3486729,-0.0854955,-0.0863886,,0.9933928,,0.337299,-0.0464341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,0.1121916,,0.0439249,,0.03,,6.3360071,-0.0850955,-0.0837318,,1.0076041,,0.3425876,-0.0497719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,0.1147325,,0.0439249,,0.03,,6.3199987,-0.0834991,-0.083338,,1.0295844,,0.3468814,-0.0517994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,0.1172734,,0.0439249,,0.03,,6.2991424,-0.0833066,-0.0876125,,1.0610194,,0.3525631,-0.0533284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,0.1198142,,0.0439249,,0.03,,6.2801113,-0.0844714,-0.09292,,1.0732871,,0.3580243,-0.0573663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,0.1223551,,0.0439249,,0.03,,6.2626014,-0.0774316,-0.0924493,,1.0971943,,0.3584849,-0.058847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,0.124896,,0.0439249,,0.03,,6.2413278,-0.0690797,-0.0864225,,1.1278071,,0.3602753,-0.0599017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,0.1274369,,0.0439249,,0.03,,6.2199516,-0.0610742,-0.0804511,,1.1556611,,0.3634839,-0.0600936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
