,Unnamed: 0,Unnamed: 1,Unnamed: 2,X m,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Y m,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Z m,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,U m/s,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,V m/s,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,W m/s,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,uu m^2/s^2,vv m^2/s^2,Unnamed: 51,Unnamed: 52,uv m^2/s^2,Unnamed: 54
0,,0.0766193,,0.0413528,,0.06,,6.7151322,-0.0187308,-0.0237972,,0.7290096,,0.2184476,-0.0668893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0.0791602,,0.0413528,,0.06,,6.7070541,-0.0222851,-0.0288916,,0.7281041,,0.2135637,-0.0636146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,0.0817011,,0.0413528,,0.06,,6.7104607,-0.0317505,-0.0544102,,0.7381966,,0.2091326,-0.0727831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,0.0842419,,0.0413528,,0.06,,6.7100763,-0.0393536,-0.0743445,,0.7464041,,0.2079959,-0.0781521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,0.0867828,,0.0413528,,0.06,,6.7018151,-0.0435131,-0.0797474,,0.7471896,,0.211368,-0.0772281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0.0893237,,0.0413528,,0.06,,6.6934795,-0.049261,-0.079644,,0.7426732,,0.2188098,-0.0822596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,0.0918646,,0.0413528,,0.06,,6.6876702,-0.0482353,-0.0809928,,0.7381282,,0.2196134,-0.0837637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,0.0944055,,0.0413528,,0.06,,6.6851497,-0.049825,-0.0899019,,0.7352868,,0.2214375,-0.0838048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,0.0969463,,0.0413528,,0.06,,6.6828141,-0.0529386,-0.0935134,,0.7353971,,0.2215819,-0.083284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,0.0994872,,0.0413528,,0.06,,6.6792769,-0.0548671,-0.0898622,,0.7377064,,0.2198222,-0.0820164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,0.1020281,,0.0413528,,0.06,,6.6764898,-0.0508529,-0.0905614,,0.7391365,,0.219149,-0.0784548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,0.104569,,0.0413528,,0.06,,6.6779547,-0.0543519,-0.0952164,,0.7464771,,0.2219694,-0.0781907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,0.1071099,,0.0413528,,0.06,,6.678318,-0.0569631,-0.0964389,,0.7482601,,0.2231491,-0.07994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,0.1096507,,0.0413528,,0.06,,6.6773672,-0.0601141,-0.0967456,,0.7482235,,0.2240821,-0.0818507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,0.1121916,,0.0413528,,0.06,,6.6748614,-0.0644403,-0.0972626,,0.7472847,,0.2246622,-0.0829416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0.1147325,,0.0413528,,0.06,,6.6700559,-0.0691976,-0.0968443,,0.7417488,,0.2223581,-0.083398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,0.1172734,,0.0413528,,0.06,,6.6689863,-0.066622,-0.0970317,,0.7414418,,0.2216167,-0.0844029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,0.1198142,,0.0413528,,0.06,,6.6625271,-0.0720838,-0.0971923,,0.7435882,,0.2155945,-0.0840987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,0.1223551,,0.0413528,,0.06,,6.6563549,-0.0778406,-0.0940297,,0.7436746,,0.2104922,-0.083581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,0.124896,,0.0413528,,0.06,,6.655405,-0.0804732,-0.0850949,,0.7403746,,0.2098224,-0.0834047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,0.1274369,,0.0413528,,0.06,,6.6631861,-0.0847184,-0.0689022,,0.7374169,,0.212393,-0.083104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,0.1299778,,0.0413528,,0.06,,6.6638875,-0.0835538,-0.0734252,,0.7375844,,0.2115223,-0.0824155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,0.1325186,,0.0413528,,0.06,,6.6635218,-0.0854677,-0.0786018,,0.7349637,,0.2133981,-0.0809821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,0.1350595,,0.0413528,,0.06,,6.6631355,-0.0901791,-0.0784516,,0.730804,,0.216113,-0.0796635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,0.1376004,,0.0413528,,0.06,,6.6626678,-0.0963642,-0.073281,,0.7270394,,0.217831,-0.0794844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
