,Unnamed: 0,Unnamed: 1,Unnamed: 2,X m,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Y m,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Z m,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,U m/s,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,V m/s,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,W m/s,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,uu m^2/s^2,vv m^2/s^2,Unnamed: 51,Unnamed: 52,uv m^2/s^2,Unnamed: 54
0,-0.1860628,,0.0413528,-0.03,,5.9268522,,0.0975687,,0.1955574,,0.8306293,,0.2507616,-0.0851777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.1835207,,0.0413528,-0.03,,5.908392,,0.0890426,,0.1025112,,0.8205647,,0.2557836,-0.0728588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-0.1809785,,0.0413528,-0.03,,5.9080338,,0.0890071,,0.1024715,,0.8240709,,0.2526672,-0.0679248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.1784364,,0.0413528,-0.03,,5.9055948,,0.0896511,,0.1049902,,0.8325573,,0.2538047,-0.0662537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.1758943,,0.0413528,-0.03,,5.9029174,,0.0922739,,0.1060124,,0.8423963,,0.2549231,-0.0672635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.1733522,,0.0413528,-0.03,,5.9017377,,0.097422,,0.1052276,,0.851182,,0.2529825,-0.0701322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-0.17081,,0.0413528,-0.03,,5.9000449,,0.1032703,,0.1184821,,0.8578309,,0.245717,-0.0720721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-0.1682679,,0.0413528,-0.03,,5.9002976,,0.1039806,,0.1267325,,0.8639661,,0.2411516,-0.0738571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-0.1657258,,0.0413528,-0.03,,5.9027166,,0.1000066,,0.127198,,0.864346,,0.2395636,-0.0737308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-0.1631836,,0.0413528,-0.03,,5.9062705,,0.0932491,,0.1219094,,0.8608808,,0.2402908,-0.0725705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-0.1606415,,0.0413528,-0.03,,5.9048433,,0.0888029,,0.1192727,,0.8634911,,0.2410246,-0.074498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,-0.1580994,,0.0413528,-0.03,,5.9021416,,0.0877926,,0.1262465,,0.8617476,,0.2343912,-0.0769599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,-0.1555573,,0.0413528,-0.03,,5.9027386,,0.0890525,,0.1282746,,0.8575808,,0.2315661,-0.074982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,-0.1530151,,0.0413528,-0.03,,5.9049706,,0.0904338,,0.1238052,,0.8533632,,0.2330683,-0.0714744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,-0.150473,,0.0413528,-0.03,,5.9055018,,0.0890811,,0.11346,,0.8521138,,0.2374871,-0.0715089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,-0.1479309,,0.0413528,-0.03,,5.9016352,,0.0934801,,0.1005732,,0.844267,,0.2360157,-0.0674478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,-0.1453887,,0.0413528,-0.03,,5.8995218,,0.1032402,,0.1009134,,0.8415618,,0.2380086,-0.0657008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,-0.1428466,,0.0413528,-0.03,,5.8968902,,0.1115046,,0.1047713,,0.8399473,,0.2402384,-0.0663919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,-0.1403045,,0.0413528,-0.03,,5.892066,,0.113513,,0.1043841,,0.8368746,,0.2403976,-0.0691139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,-0.1377624,,0.0413528,-0.03,,5.8903899,,0.1139465,,0.099166,,0.8394593,,0.240968,-0.0701998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,-0.1352202,,0.0413528,-0.03,,5.8930378,,0.1147543,,0.0935447,,0.8407291,,0.2424111,-0.0733656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,-0.1326781,,0.0413528,-0.03,,5.8950224,,0.1184487,,0.0885667,,0.8423492,,0.245341,-0.0775322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,-0.130136,,0.0413528,-0.03,,5.8958139,,0.1251749,,0.0838148,,0.8452659,,0.2481894,-0.0825765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,-0.1275938,,0.0413528,-0.03,,5.8969545,,0.1319756,,0.0763081,,0.8501273,,0.2443494,-0.0895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,-0.1250517,,0.0413528,-0.03,,5.8991742,,0.1374698,,0.080318,,0.8497521,,0.2402144,-0.0877723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,-0.1225096,,0.0413528,-0.03,,5.8994408,,0.1400834,,0.0869642,,0.8490379,,0.2386587,-0.0848859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,-0.1199675,,0.0413528,-0.03,,5.8975315,,0.1407386,,0.0904943,,0.8478016,,0.2386899,-0.0820814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
