   "X m"          "Y m"          "Z m"        "U m/s"     "V m/s"        "W m/s"     "uu m^2/s^2" "vv m^2/s^2"   "uv m^2/s^2" 
-0.0818355000  0.0413528000  0.0300000000  5.8828254000  0.0605575000 -0.0497770000  0.7547833000  0.2442208000 -0.0735467000
-0.0792934000  0.0413528000  0.0300000000  5.8815517000  0.0618018000 -0.0450443000  0.7566734000  0.2435188000 -0.0693232000
-0.0767513000  0.0413528000  0.0300000000  5.8807106000  0.0607382000 -0.0420356000  0.7594728000  0.2423778000 -0.0673593000
-0.0742091000  0.0413528000  0.0300000000  5.8790379000  0.0541100000 -0.0352127000  0.7602978000  0.2403815000 -0.0649950000
-0.0716670000  0.0413528000  0.0300000000  5.8801942000  0.0454188000 -0.0350620000  0.7628344000  0.2364581000 -0.0646508000
-0.0691249000  0.0413528000  0.0300000000  5.8822088000  0.0395861000 -0.0393042000  0.7607928000  0.2332573000 -0.0666725000
-0.0665828000  0.0413528000  0.0300000000  5.8848224000  0.0381262000 -0.0436036000  0.7521679000  0.2326152000 -0.0707083000
-0.0640406000  0.0413528000  0.0300000000  5.8870010000  0.0386793000 -0.0421533000  0.7396597000  0.2350439000 -0.0757662000
-0.0614985000  0.0413528000  0.0300000000  5.8888865000  0.0288785000 -0.0320050000  0.7370942000  0.2328308000 -0.0824485000
-0.0589564000  0.0413528000  0.0300000000  5.8921208000  0.0223206000 -0.0239606000  0.7435988000  0.2319698000 -0.0862696000
-0.0564142000  0.0413528000  0.0300000000  5.8903618000  0.0192005000 -0.0192851000  0.7451376000  0.2303226000 -0.0849152000
-0.0538721000  0.0413528000  0.0300000000  5.8862548000  0.0154530000 -0.0187630000  0.7390273000  0.2262501000 -0.0788935000
-0.0513300000  0.0413528000  0.0300000000  5.8863554000  0.0054786000 -0.0213656000  0.7301531000  0.2193265000 -0.0707900000
-0.0487879000  0.0413528000  0.0300000000  5.8864412000 -0.0007818000 -0.0080696000  0.7240089000  0.2202342000 -0.0646894000
-0.0462457000  0.0413528000  0.0300000000  5.8840055000 -0.0033715000  0.0059193000  0.7178599000  0.2251859000 -0.0629979000
-0.0437036000  0.0413528000  0.0300000000  5.8792663000 -0.0046809000  0.0174197000  0.7151228000  0.2253242000 -0.0623544000
-0.0411615000  0.0413528000  0.0300000000  5.8743896000 -0.0057191000  0.0249603000  0.7153960000  0.2227220000 -0.0628302000
-0.0386193000  0.0413528000  0.0300000000  5.8727531000 -0.0079109000  0.0293662000  0.7166349000  0.2234864000 -0.0653198000
-0.0360772000  0.0413528000  0.0300000000  5.8683167000 -0.0187191000  0.0407703000  0.7153607000  0.2308719000 -0.0677233000
-0.0335351000  0.0413528000  0.0300000000  5.8679013000 -0.0303456000  0.0476351000  0.7177276000  0.2357149000 -0.0708069000
-0.0309930000  0.0413528000  0.0300000000  5.8675199000 -0.0411888000  0.0640831000  0.7182205000  0.2357343000 -0.0750221000
-0.0284508000  0.0413528000  0.0300000000  5.8672681000 -0.0527520000  0.0797632000  0.7189701000  0.2358017000 -0.0791684000
-0.0259087000  0.0413528000  0.0300000000  5.8671875000 -0.0655307000  0.0833679000  0.7214125000  0.2396346000 -0.0818848000
-0.1860628000  0.0439249000  0.0300000000  5.8698378000  0.0620029000 -0.0869581000  0.7393367000  0.2693577000 -0.0383532000
-0.1835207000  0.0439249000  0.0300000000  5.8734670000  0.0610496000 -0.0881386000  0.7382137000  0.2652488000 -0.0340915000
-0.1809785000  0.0439249000  0.0300000000  5.8736029000  0.0652491000 -0.0952486000  0.7394394000  0.2593486000 -0.0312233000
-0.1784364000  0.0439249000  0.0300000000  5.8781705000  0.0708935000 -0.0861734000  0.7473641000  0.2582089000 -0.0327517000
-0.1758943000  0.0439249000  0.0300000000  5.8822379000  0.0725182000 -0.0775349000  0.7512343000  0.2597563000 -0.0342686000
-0.1733522000  0.0439249000  0.0300000000  5.8851504000  0.0700651000 -0.0672460000  0.7519702000  0.2658166000 -0.0359568000
-0.1708100000  0.0439249000  0.0300000000  5.8868651000  0.0657352000 -0.0552453000  0.7526811000  0.2750486000 -0.0385465000
-0.1682679000  0.0439249000  0.0300000000  5.8796468000  0.0646137000 -0.0642533000  0.7533718000  0.2717981000 -0.0409701000
-0.1657258000  0.0439249000  0.0300000000  5.8789835000  0.0655763000 -0.0683973000  0.7481342000  0.2617023000 -0.0448653000
-0.1631836000  0.0439249000  0.0300000000  5.8811836000  0.0672898000 -0.0751383000  0.7449644000  0.2574343000 -0.0505005000
-0.1606415000  0.0439249000  0.0300000000  5.8827024000  0.0699876000 -0.0820645000  0.7396693000  0.2583274000 -0.0548937000
-0.1580994000  0.0439249000  0.0300000000  5.8810720000  0.0744659000 -0.0864791000  0.7304888000  0.2614085000 -0.0574509000
-0.1555573000  0.0439249000  0.0300000000  5.8807220000  0.0825126000 -0.0877885000  0.7246470000  0.2630384000 -0.0635902000
-0.1530151000  0.0439249000  0.0300000000  5.8799887000  0.0854514000 -0.0884206000  0.7261081000  0.2625222000 -0.0632202000
-0.1504730000  0.0439249000  0.0300000000  5.8811479000  0.0915560000 -0.0835117000  0.7396192000  0.2637470000 -0.0614816000
-0.1479309000  0.0439249000  0.0300000000  5.8818188000  0.0957765000 -0.0728958000  0.7523384000  0.2608481000 -0.0575619000
-0.1453887000  0.0439249000  0.0300000000  5.8832507000  0.0962175000 -0.0619430000  0.7580562000  0.2528534000 -0.0528124000
-0.1428466000  0.0439249000  0.0300000000  5.8886633000  0.0960560000 -0.0624459000  0.7603844000  0.2456834000 -0.0516793000
-0.1403045000  0.0439249000  0.0300000000  5.8933692000  0.0942167000 -0.0425704000  0.7558569000  0.2460678000 -0.0522156000
-0.1377624000  0.0439249000  0.0300000000  5.8983645000  0.0897558000 -0.0373376000  0.7551309000  0.2475288000 -0.0555916000
-0.1352202000  0.0439249000  0.0300000000  5.9015374000  0.0886547000 -0.0402785000  0.7557405000  0.2496827000 -0.0590227000
-0.1326781000  0.0439249000  0.0300000000  5.9028354000  0.0896084000 -0.0429272000  0.7566930000  0.2504706000 -0.0600675000
-0.1301360000  0.0439249000  0.0300000000  5.9054923000  0.0861159000 -0.0363921000  0.7585338000  0.2469763000 -0.0572106000
-0.1275938000  0.0439249000  0.0300000000  5.9051080000  0.0906008000 -0.0266562000  0.7612724000  0.2444420000 -0.0591562000
-0.1250517000  0.0439249000  0.0300000000  5.9043984000  0.0927945000 -0.0316655000  0.7671459000  0.2405268000 -0.0644758000
-0.1225096000  0.0439249000  0.0300000000  5.9071741000  0.0944640000 -0.0380379000  0.7734187000  0.2378462000 -0.0678568000
-0.1199675000  0.0439249000  0.0300000000  5.9122524000  0.0960180000 -0.0381383000  0.7781513000  0.2361838000 -0.0668260000
-0.1174253000  0.0439249000  0.0300000000  5.9154148000  0.0970864000 -0.0301603000  0.7799397000  0.2341110000 -0.0612549000
-0.1148832000  0.0439249000  0.0300000000  5.9159017000  0.0964549000 -0.0367355000  0.7790127000  0.2327985000 -0.0576505000
-0.1123411000  0.0439249000  0.0300000000  5.9149847000  0.0979330000 -0.0385145000  0.7761234000  0.2362817000 -0.0569361000
-0.1097989000  0.0439249000  0.0300000000  5.9135847000  0.0957578000 -0.0340538000  0.7719216000  0.2414338000 -0.0565255000
-0.1072568000  0.0439249000  0.0300000000  5.9131126000  0.0908197000 -0.0284484000  0.7690844000  0.2445375000 -0.0583729000
-0.1047147000  0.0439249000  0.0300000000  5.9142046000  0.0854323000 -0.0276146000  0.7703832000  0.2429754000 -0.0638045000
-0.1021726000  0.0439249000  0.0300000000  5.9165792000  0.0784412000 -0.0315565000  0.7769045000  0.2399939000 -0.0651588000
-0.0996304000  0.0439249000  0.0300000000  5.9130836000  0.0776412000 -0.0400046000  0.7756654000  0.2372865000 -0.0626246000
-0.0970883000  0.0439249000  0.0300000000  5.9089518000  0.0749360000 -0.0458497000  0.7715568000  0.2369454000 -0.0624089000
-0.0945462000  0.0439249000  0.0300000000  5.9059219000  0.0709748000 -0.0483281000  0.7680687000  0.2379983000 -0.0649848000
-0.0920040000  0.0439249000  0.0300000000  5.9058633000  0.0679206000 -0.0484369000  0.7671372000  0.2399590000 -0.0693083000
-0.0894619000  0.0439249000  0.0300000000  5.9079609000  0.0677908000 -0.0485324000  0.7664481000  0.2452430000 -0.0731862000
-0.0869198000  0.0439249000  0.0300000000  5.9071832000  0.0651571000 -0.0483166000  0.7629610000  0.2481772000 -0.0745187000
-0.0843777000  0.0439249000  0.0300000000  5.9090924000  0.0623012000 -0.0458647000  0.7620100000  0.2486755000 -0.0725793000
-0.0818355000  0.0439249000  0.0300000000  5.9095864000  0.0629527000 -0.0408983000  0.7597854000  0.2499528000 -0.0687612000
-0.0792934000  0.0439249000  0.0300000000  5.9058681000  0.0665877000 -0.0357325000  0.7552392000  0.2523043000 -0.0647079000
-0.0767513000  0.0439249000  0.0300000000  5.9025927000  0.0655523000 -0.0366728000  0.7537704000  0.2508113000 -0.0620830000
-0.0742091000  0.0439249000  0.0300000000  5.9044476000  0.0539364000 -0.0291282000  0.7579290000  0.2492689000 -0.0608045000
-0.0716670000  0.0439249000  0.0300000000  5.9082594000  0.0436647000 -0.0287747000  0.7641571000  0.2467517000 -0.0612799000
