,,"X,m",,,,,"Y,m",,,,,"Z,m",,,,"U,m/s",,,"V,m/s",,,,"W,m/s",,,"uu,m^2/s^2","vv,m^2/s^2",,"uv,m^2/s^2",
,0.1807954000,0.0413528000,0.0000000000,4.9487748000,0.3110378000,-0.0577139000,0.8581814000,0.6333889000,0.0781223000
,0.1833362000,0.0413528000,0.0000000000,4.9679413000,0.3099815000,-0.0552749000,0.8588882000,0.6250648000,0.0845403000
,0.1858771000,0.0413528000,0.0000000000,4.9898038000,0.3045570000,-0.0504820000,0.8655244000,0.6175098000,0.0855918000
,0.1884180000,0.0413528000,0.0000000000,5.0134535000,0.2970831000,-0.0438225000,0.8728856000,0.6114779000,0.0821422000
,0.1909589000,0.0413528000,0.0000000000,5.0281296000,0.2925662000,-0.0365191000,0.8745389000,0.6102714000,0.0745210000
,0.1934997000,0.0413528000,0.0000000000,5.0397029000,0.2867207000,-0.0385412000,0.8671471000,0.6121466000,0.0744733000
,0.1960406000,0.0413528000,0.0000000000,5.0511274000,0.2824445000,-0.0379697000,0.8650420000,0.6012105000,0.0784578000
,0.1985815000,0.0413528000,0.0000000000,5.0630760000,0.2798350000,-0.0362225000,0.8661138000,0.5866585000,0.0810083000
,0.2011224000,0.0413528000,0.0000000000,5.0756931000,0.2779422000,-0.0371062000,0.8661884000,0.5798747000,0.0776002000
,0.2036633000,0.0413528000,0.0000000000,5.0901980000,0.2680836000,-0.0556318000,0.8597521000,0.5841792000,0.0774232000
,0.2062041000,0.0413528000,0.0000000000,5.1056905000,0.2649499000,-0.0602379000,0.8495532000,0.5866611000,0.0749852000
,0.2087450000,0.0413528000,0.0000000000,5.1211782000,0.2610397000,-0.0604025000,0.8417256000,0.5810373000,0.0701686000
,0.2112859000,0.0413528000,0.0000000000,5.1367450000,0.2550002000,-0.0596519000,0.8357967000,0.5703043000,0.0648891000
,0.2138268000,0.0413528000,0.0000000000,5.1519537000,0.2509544000,-0.0575817000,0.8237430000,0.5690290000,0.0644633000
,0.2163677000,0.0413528000,0.0000000000,5.1646414000,0.2522148000,-0.0520939000,0.8124856000,0.5593372000,0.0644048000
,0.2189085000,0.0413528000,0.0000000000,5.1779985000,0.2536358000,-0.0482160000,0.8039361000,0.5567503000,0.0615195000
,0.2214494000,0.0413528000,0.0000000000,5.1907721000,0.2532935000,-0.0462105000,0.8001912000,0.5547495000,0.0560653000
